chat_id,patient_id,language,user_input,intent,timestamp
C08379,PID-289082,english,Tell me about cancer research,eligibility_check,2025-05-09 13:18:12.671989
C08380,PID-899876,kannada,How do I join a trial?,general_info,2025-05-09 12:18:12.671989
C08381,PID-186809,english,Can you help me find a doctor?,eligibility_check,2025-05-09 11:18:12.671989
C08382,PID-868325,english,What trials are available for diabetes?,eligibility_check,2025-05-09 10:18:12.671989
C08383,PID-169861,hindi,What is my eligibility status?,participation_request,2025-05-09 09:18:12.671989
C08384,PID-913451,english,How do I join a trial?,trial_inquiry,2025-05-09 08:18:12.671989
C08385,PID-102131,hindi,What is my eligibility status?,general_info,2025-05-09 07:18:12.671989
C08386,PID-134879,english,I want to participate in research,trial_inquiry,2025-05-09 06:18:12.671989
C08387,PID-257560,kannada,I want to participate in research,eligibility_check,2025-05-09 05:18:12.671989
C08388,PID-712395,english,Can you help me find a doctor?,eligibility_check,2025-05-09 04:18:12.671989
C08389,PID-726246,english,What is my eligibility status?,trial_inquiry,2025-05-09 03:18:12.671989
C08390,PID-707997,telugu,What are the requirements?,participation_request,2025-05-09 02:18:12.671989
C08391,PID-461921,english,What are the requirements?,general_info,2025-05-09 01:18:12.671989
C08392,PID-827556,english,What is my eligibility status?,general_info,2025-05-09 00:18:12.671989
C08393,PID-837553,hindi,How do I join a trial?,participation_request,2025-05-08 23:18:12.671989
C08394,PID-247899,kannada,Can you help me find a doctor?,general_info,2025-05-08 22:18:12.671989
C08395,PID-391986,hindi,Show me hypertension trials,eligibility_check,2025-05-08 21:18:12.671989
C08396,PID-315099,english,Can you help me find a doctor?,eligibility_check,2025-05-08 20:18:12.671989
C08397,PID-825203,english,Tell me about cancer research,eligibility_check,2025-05-08 19:18:12.671989
C08398,PID-608052,hindi,What trials are available for diabetes?,general_info,2025-05-08 18:18:12.671989
C08399,PID-970603,english,Tell me about cancer research,trial_inquiry,2025-05-08 17:18:12.671989
C08400,PID-524767,english,Tell me about cancer research,trial_inquiry,2025-05-08 16:18:12.671989
C08401,PID-187592,english,Tell me about cancer research,participation_request,2025-05-08 15:18:12.671989
C08402,PID-550692,english,Is there anything for migraines?,general_info,2025-05-08 14:18:12.671989
C08403,PID-352131,english,What are the requirements?,participation_request,2025-05-08 13:18:12.671989
C08404,PID-834599,kannada,I want to participate in research,participation_request,2025-05-08 12:18:12.671989
C08405,PID-616124,hindi,Am I eligible for heart disease study?,general_info,2025-05-08 11:18:12.671989
C08406,PID-573845,hindi,What are the requirements?,trial_inquiry,2025-05-08 10:18:12.671989
C08407,PID-869964,english,Am I eligible for heart disease study?,general_info,2025-05-08 09:18:12.671989
C08408,PID-803769,english,How do I join a trial?,participation_request,2025-05-08 08:18:12.671989
C08409,PID-230617,hindi,How do I join a trial?,general_info,2025-05-08 07:18:12.671989
C08410,PID-878666,english,Can you help me find a doctor?,general_info,2025-05-08 06:18:12.671989
C08411,PID-367531,english,What are the requirements?,trial_inquiry,2025-05-08 05:18:12.671989
C08412,PID-932222,hindi,Tell me about cancer research,trial_inquiry,2025-05-08 04:18:12.671989
C08413,PID-668564,hindi,Can you help me find a doctor?,general_info,2025-05-08 03:18:12.671989
C08414,PID-787233,kannada,Can you help me find a doctor?,general_info,2025-05-08 02:18:12.671989
C08415,PID-521265,hindi,What is my eligibility status?,participation_request,2025-05-08 01:18:12.671989
C08416,PID-887535,hindi,How do I join a trial?,trial_inquiry,2025-05-08 00:18:12.671989
C08417,PID-401024,kannada,I want to participate in research,eligibility_check,2025-05-07 23:18:12.671989
C08418,PID-371933,english,Show me hypertension trials,eligibility_check,2025-05-07 22:18:12.673072
C08419,PID-655004,english,Am I eligible for heart disease study?,trial_inquiry,2025-05-07 21:18:12.673072
C08420,PID-562199,english,What are the requirements?,general_info,2025-05-07 20:18:12.673072
C08421,PID-807763,english,What is my eligibility status?,trial_inquiry,2025-05-07 19:18:12.673072
C08422,PID-922779,english,I want to participate in research,trial_inquiry,2025-05-07 18:18:12.673072
C08423,PID-860284,english,I want to participate in research,participation_request,2025-05-07 17:18:12.673072
C08424,PID-364395,english,What are the requirements?,participation_request,2025-05-07 16:18:12.673072
C08425,PID-119015,english,What trials are available for diabetes?,trial_inquiry,2025-05-07 15:18:12.673072
C08426,PID-511027,english,Can you help me find a doctor?,general_info,2025-05-07 14:18:12.673072
C08427,PID-241472,kannada,What are the requirements?,participation_request,2025-05-07 13:18:12.673072
C08428,PID-659658,english,How do I join a trial?,general_info,2025-05-07 12:18:12.673072
C08429,PID-942268,hindi,Am I eligible for heart disease study?,eligibility_check,2025-05-07 11:18:12.673072
C08430,PID-465035,telugu,Is there anything for migraines?,participation_request,2025-05-07 10:18:12.673072
C08431,PID-560608,english,Tell me about cancer research,eligibility_check,2025-05-07 09:18:12.673072
C08432,PID-331589,hindi,Tell me about cancer research,eligibility_check,2025-05-07 08:18:12.673072
C08433,PID-433020,english,Show me hypertension trials,general_info,2025-05-07 07:18:12.673072
C08434,PID-339661,telugu,Can you help me find a doctor?,general_info,2025-05-07 06:18:12.673072
C08435,PID-626962,english,What trials are available for diabetes?,general_info,2025-05-07 05:18:12.673072
C08436,PID-801295,english,Can you help me find a doctor?,general_info,2025-05-07 04:18:12.673072
C08437,PID-142310,kannada,I want to participate in research,participation_request,2025-05-07 03:18:12.673072
C08438,PID-273692,english,How do I join a trial?,eligibility_check,2025-05-07 02:18:12.673072
C08439,PID-694603,english,Can you help me find a doctor?,trial_inquiry,2025-05-07 01:18:12.673072
C08440,PID-648992,english,What trials are available for diabetes?,trial_inquiry,2025-05-07 00:18:12.673072
C08441,PID-979379,english,How do I join a trial?,general_info,2025-05-06 23:18:12.673072
C08442,PID-504536,english,Am I eligible for heart disease study?,trial_inquiry,2025-05-06 22:18:12.673072
C08443,PID-816534,english,How do I join a trial?,eligibility_check,2025-05-06 21:18:12.673072
C08444,PID-737480,english,What are the requirements?,participation_request,2025-05-06 20:18:12.673072
C08445,PID-284058,english,What trials are available for diabetes?,participation_request,2025-05-06 19:18:12.673072
C08446,PID-534182,english,I want to participate in research,eligibility_check,2025-05-06 18:18:12.673072
C08447,PID-272958,english,Is there anything for migraines?,participation_request,2025-05-06 17:18:12.673072
C08448,PID-370940,english,I want to participate in research,general_info,2025-05-06 16:18:12.673072
C08449,PID-974792,hindi,Show me hypertension trials,eligibility_check,2025-05-06 15:18:12.673072
C08450,PID-145083,hindi,What trials are available for diabetes?,general_info,2025-05-06 14:18:12.673072
C08451,PID-431770,english,Tell me about cancer research,participation_request,2025-05-06 13:18:12.673072
C08452,PID-708817,english,What trials are available for diabetes?,participation_request,2025-05-06 12:18:12.673072
C08453,PID-867180,english,I want to participate in research,eligibility_check,2025-05-06 11:18:12.673072
C08454,PID-997822,telugu,Am I eligible for heart disease study?,participation_request,2025-05-06 10:18:12.673072
C08455,PID-697679,english,What is my eligibility status?,participation_request,2025-05-06 09:18:12.673072
C08456,PID-377132,hindi,Is there anything for migraines?,participation_request,2025-05-06 08:18:12.673072
C08457,PID-565480,english,How do I join a trial?,trial_inquiry,2025-05-06 07:18:12.673072
C08458,PID-437323,hindi,I want to participate in research,general_info,2025-05-06 06:18:12.673072
C08459,PID-474584,english,Am I eligible for heart disease study?,participation_request,2025-05-06 05:18:12.673072
C08460,PID-825887,telugu,I want to participate in research,participation_request,2025-05-06 04:18:12.673072
C08461,PID-250343,hindi,Is there anything for migraines?,eligibility_check,2025-05-06 03:18:12.673072
C08462,PID-563395,english,I want to participate in research,trial_inquiry,2025-05-06 02:18:12.673072
C08463,PID-259323,english,What is my eligibility status?,trial_inquiry,2025-05-06 01:18:12.673072
C08464,PID-481859,kannada,I want to participate in research,participation_request,2025-05-06 00:18:12.673072
C08465,PID-423221,kannada,What are the requirements?,participation_request,2025-05-05 23:18:12.673072
C08466,PID-340547,english,What trials are available for diabetes?,eligibility_check,2025-05-05 22:18:12.673072
C08467,PID-834248,english,How do I join a trial?,trial_inquiry,2025-05-05 21:18:12.673072
C08468,PID-465967,kannada,What is my eligibility status?,general_info,2025-05-05 20:18:12.673072
C08469,PID-641684,english,Tell me about cancer research,trial_inquiry,2025-05-05 19:18:12.673072
C08470,PID-376859,telugu,I want to participate in research,participation_request,2025-05-05 18:18:12.673072
C08471,PID-692971,kannada,What trials are available for diabetes?,general_info,2025-05-05 17:18:12.673072
C08472,PID-128500,english,What are the requirements?,participation_request,2025-05-05 16:18:12.673072
C08473,PID-730675,hindi,What are the requirements?,trial_inquiry,2025-05-05 15:18:12.673072
C08474,PID-570743,hindi,How do I join a trial?,eligibility_check,2025-05-05 14:18:12.673072
C08475,PID-711220,english,What are the requirements?,trial_inquiry,2025-05-05 13:18:12.673072
C08476,PID-572412,kannada,Is there anything for migraines?,eligibility_check,2025-05-05 12:18:12.673072
C08477,PID-827372,english,How do I join a trial?,trial_inquiry,2025-05-05 11:18:12.673072
C08478,PID-819081,hindi,Can you help me find a doctor?,trial_inquiry,2025-05-05 10:18:12.673072
C08479,PID-666770,kannada,Can you help me find a doctor?,trial_inquiry,2025-05-05 09:18:12.673072
C08480,PID-725629,english,What are the requirements?,participation_request,2025-05-05 08:18:12.673072
C08481,PID-648445,english,How do I join a trial?,trial_inquiry,2025-05-05 07:18:12.673072
C08482,PID-648677,kannada,Show me hypertension trials,trial_inquiry,2025-05-05 06:18:12.673072
C08483,PID-681344,english,What is my eligibility status?,eligibility_check,2025-05-05 05:18:12.673072
C08484,PID-552787,english,Am I eligible for heart disease study?,eligibility_check,2025-05-05 04:18:12.673072
C08485,PID-449109,english,What is my eligibility status?,eligibility_check,2025-05-05 03:18:12.673072
C08486,PID-533078,english,Tell me about cancer research,general_info,2025-05-05 02:18:12.673072
C08487,PID-176394,kannada,Show me hypertension trials,participation_request,2025-05-05 01:18:12.673072
C08488,PID-753104,hindi,Is there anything for migraines?,participation_request,2025-05-05 00:18:12.673072
C08489,PID-214991,english,I want to participate in research,participation_request,2025-05-04 23:18:12.673072
C08490,PID-215590,english,Tell me about cancer research,general_info,2025-05-04 22:18:12.673072
C08491,PID-742751,english,Show me hypertension trials,participation_request,2025-05-04 21:18:12.673072
C08492,PID-593742,english,How do I join a trial?,eligibility_check,2025-05-04 20:18:12.673072
C08493,PID-888064,hindi,Tell me about cancer research,trial_inquiry,2025-05-04 19:18:12.673072
C08494,PID-184522,english,I want to participate in research,eligibility_check,2025-05-04 18:18:12.673072
C08495,PID-350863,telugu,I want to participate in research,general_info,2025-05-04 17:18:12.673072
C08496,PID-659139,english,What trials are available for diabetes?,trial_inquiry,2025-05-04 16:18:12.673072
C08497,PID-694265,hindi,Can you help me find a doctor?,eligibility_check,2025-05-04 15:18:12.673072
C08498,PID-100545,telugu,What trials are available for diabetes?,participation_request,2025-05-04 14:18:12.673072
C08499,PID-663886,hindi,How do I join a trial?,general_info,2025-05-04 13:18:12.673072
C08500,PID-511700,telugu,Tell me about cancer research,participation_request,2025-05-04 12:18:12.673072
C08501,PID-323987,english,What is my eligibility status?,trial_inquiry,2025-05-04 11:18:12.673072
C08502,PID-952184,english,Show me hypertension trials,general_info,2025-05-04 10:18:12.673072
C08503,PID-955497,hindi,What trials are available for diabetes?,general_info,2025-05-04 09:18:12.673072
C08504,PID-961931,english,I want to participate in research,general_info,2025-05-04 08:18:12.673072
C08505,PID-144393,hindi,What is my eligibility status?,participation_request,2025-05-04 07:18:12.673072
C08506,PID-267563,english,Is there anything for migraines?,participation_request,2025-05-04 06:18:12.673072
C08507,PID-149842,telugu,Show me hypertension trials,trial_inquiry,2025-05-04 05:18:12.673072
C08508,PID-773000,english,Show me hypertension trials,participation_request,2025-05-04 04:18:12.673072
C08509,PID-370385,english,What trials are available for diabetes?,general_info,2025-05-04 03:18:12.673072
C08510,PID-312367,telugu,What trials are available for diabetes?,trial_inquiry,2025-05-04 02:18:12.673072
C08511,PID-860530,hindi,Tell me about cancer research,trial_inquiry,2025-05-04 01:18:12.673072
C08512,PID-482990,english,Is there anything for migraines?,general_info,2025-05-04 00:18:12.673072
C08513,PID-918516,telugu,What trials are available for diabetes?,general_info,2025-05-03 23:18:12.673072
C08514,PID-173248,hindi,I want to participate in research,general_info,2025-05-03 22:18:12.673072
